2023-02-11 23:39:09,903,temperature,63
2023-02-11 23:39:09,903,altitude,10176
2023-02-11 23:39:09,903,location,Europe
2023-02-11 23:39:09,904,humidity,83.21034868287028
2023-02-11 23:39:09,904,weather,rainy
2023-02-11 23:39:10,905,temperature,-74
2023-02-11 23:39:10,905,altitude,4158
2023-02-11 23:39:10,905,location,Asia
2023-02-11 23:39:10,905,humidity,24.340973106947402
2023-02-11 23:39:10,905,weather,cloudy
2023-02-11 23:39:11,906,temperature,-100
2023-02-11 23:39:11,906,altitude,17805
2023-02-11 23:39:11,907,location,Africa
2023-02-11 23:39:11,907,humidity,72.21189208691955
2023-02-11 23:39:11,907,weather,icy
2023-02-11 23:39:12,908,temperature,2
2023-02-11 23:39:12,909,altitude,37099
2023-02-11 23:39:12,909,location,Australia
2023-02-11 23:39:12,909,humidity,58.64083249466316
2023-02-11 23:39:12,909,weather,rainy
2023-02-11 23:39:13,911,temperature,6
2023-02-11 23:39:13,911,altitude,5652
2023-02-11 23:39:13,911,location,Asia
2023-02-11 23:39:13,911,humidity,67.3560344122896
2023-02-11 23:39:13,911,weather,icy
2023-02-11 23:39:14,912,temperature,62
2023-02-11 23:39:14,912,altitude,24951
2023-02-11 23:39:14,912,location,Europe
2023-02-11 23:39:14,913,humidity,97.33326452627965
2023-02-11 23:39:14,913,weather,cloudy
2023-02-11 23:39:15,914,temperature,4
2023-02-11 23:39:15,914,altitude,23963
2023-02-11 23:39:15,914,location,Europe
2023-02-11 23:39:15,915,humidity,13.65653607840009
2023-02-11 23:39:15,915,weather,foggy
2023-02-11 23:39:16,916,temperature,20
2023-02-11 23:39:16,917,altitude,3760
2023-02-11 23:39:16,917,location,Europe
2023-02-11 23:39:16,917,humidity,82.35513294288418
2023-02-11 23:39:16,917,weather,cloudy
2023-02-11 23:39:17,918,temperature,-88
2023-02-11 23:39:17,918,altitude,34240
2023-02-11 23:39:17,918,location,America
2023-02-11 23:39:17,918,humidity,54.545996479442806
2023-02-11 23:39:17,919,weather,sunny
2023-02-11 23:39:18,920,temperature,14
2023-02-11 23:39:18,920,altitude,6307
2023-02-11 23:39:18,920,location,America
2023-02-11 23:39:18,920,humidity,83.22996695464523
2023-02-11 23:39:18,920,weather,sunny
2023-02-11 23:39:19,922,temperature,-38
2023-02-11 23:39:19,922,altitude,23322
2023-02-11 23:39:19,923,location,Australia
2023-02-11 23:39:19,923,humidity,48.45839809182914
2023-02-11 23:39:19,923,weather,cloudy
2023-02-11 23:39:20,924,temperature,48
2023-02-11 23:39:20,924,altitude,13269
2023-02-11 23:39:20,925,location,America
2023-02-11 23:39:20,925,humidity,13.48058467507728
2023-02-11 23:39:20,925,weather,icy
2023-02-11 23:39:21,925,temperature,99
2023-02-11 23:39:21,926,altitude,19443
2023-02-11 23:39:21,926,location,Asia
2023-02-11 23:39:21,926,humidity,28.148553181961812
2023-02-11 23:39:21,926,weather,foggy
2023-02-11 23:39:22,927,temperature,34
2023-02-11 23:39:22,927,altitude,28966
2023-02-11 23:39:22,927,location,Australia
2023-02-11 23:39:22,927,humidity,41.583690329598625
2023-02-11 23:39:22,927,weather,cloudy
2023-02-11 23:39:23,929,temperature,-98
2023-02-11 23:39:23,929,altitude,19510
2023-02-11 23:39:23,929,location,Europe
2023-02-11 23:39:23,929,humidity,75.36437143692392
2023-02-11 23:39:23,929,weather,cloudy
2023-02-11 23:39:24,930,temperature,-74
2023-02-11 23:39:24,931,altitude,16512
2023-02-11 23:39:24,931,location,Africa
2023-02-11 23:39:24,931,humidity,61.14776732612845
2023-02-11 23:39:24,931,weather,rainy
2023-02-11 23:39:25,932,temperature,69
2023-02-11 23:39:25,933,altitude,9010
2023-02-11 23:39:25,933,location,Asia
2023-02-11 23:39:25,933,humidity,48.012526027829416
2023-02-11 23:39:25,933,weather,sunny
2023-02-11 23:39:26,934,temperature,-23
2023-02-11 23:39:26,934,altitude,15847
2023-02-11 23:39:26,934,location,Asia
2023-02-11 23:39:26,935,humidity,91.37332375296882
2023-02-11 23:39:26,935,weather,icy
